"id","location","fault_severity","severity_type","res.size","event.size","feat.size","tot.vol"
5483,"location 470","0","severity_type 2",1,2,4,10
5488,"location 816","1","severity_type 1",3,3,2,8
5490,"location 522","0","severity_type 2",1,2,4,6
5491,"location 365","0","severity_type 1",1,1,1,1
5493,"location 1117","0","severity_type 1",1,1,1,1
5495,"location 478","0","severity_type 2",1,2,4,31
5497,"location 821","2","severity_type 1",1,2,5,153
5500,"location 477","0","severity_type 2",1,2,6,113
5502,"location 479","0","severity_type 2",1,2,4,92
5504,"location 995","2","severity_type 1",2,3,10,115
5505,"location 307","0","severity_type 4",1,1,2,2
5507,"location 1052","1","severity_type 2",1,1,2,11
5509,"location 837","0","severity_type 1",1,1,3,5
5510,"location 1025","1","severity_type 1",1,1,2,2
5520,"location 494","0","severity_type 4",1,1,2,8
5521,"location 145","0","severity_type 2",1,2,6,21
5522,"location 899","1","severity_type 1",1,3,3,3
5523,"location 637","0","severity_type 1",1,1,2,17
5524,"location 897","2","severity_type 1",1,4,7,18
5525,"location 961","0","severity_type 4",1,1,1,4
5527,"location 742","0","severity_type 2",2,2,1,2
5537,"location 1109","1","severity_type 1",2,2,4,4
5539,"location 496","0","severity_type 2",1,2,4,145
5545,"location 1007","0","severity_type 1",1,2,2,9
5546,"location 270","0","severity_type 4",1,1,3,6
5547,"location 793","0","severity_type 1",1,1,2,92
5550,"location 313","0","severity_type 2",1,2,6,14
5551,"location 645","1","severity_type 1",1,2,2,418
5556,"location 821","1","severity_type 1",1,2,4,16
5557,"location 903","0","severity_type 1",1,1,3,22
5558,"location 91","0","severity_type 2",1,2,2,680
5559,"location 1010","0","severity_type 1",1,1,2,49
5562,"location 995","2","severity_type 1",1,2,5,44
5564,"location 891","0","severity_type 1",1,1,2,15
5569,"location 834","2","severity_type 2",1,1,2,31
5573,"location 823","1","severity_type 2",1,1,2,3
5576,"location 692","1","severity_type 1",1,1,3,4
5580,"location 644","0","severity_type 1",1,2,4,20
5587,"location 1119","0","severity_type 1",1,1,2,3
5591,"location 706","1","severity_type 1",1,2,3,3
5593,"location 12","1","severity_type 1",1,1,2,6
5598,"location 175","1","severity_type 2",1,1,2,2
5599,"location 1111","1","severity_type 1",1,1,3,6
5601,"location 318","0","severity_type 1",1,3,4,8
5602,"location 707","0","severity_type 2",2,2,2,5
5603,"location 846","0","severity_type 2",1,1,1,6
5607,"location 607","0","severity_type 4",2,2,3,12
5608,"location 470","0","severity_type 2",1,2,2,2
5609,"location 1100","2","severity_type 1",1,2,5,72
5614,"location 737","1","severity_type 2",1,1,2,2
5618,"location 488","0","severity_type 2",1,2,8,38
5624,"location 13","2","severity_type 1",2,2,4,14
5628,"location 369","0","severity_type 4",1,1,4,6
5630,"location 380","0","severity_type 1",1,2,4,24
5632,"location 921","0","severity_type 2",1,1,1,7
5633,"location 738","1","severity_type 2",1,1,4,6
5634,"location 1075","1","severity_type 2",1,1,2,7
5636,"location 489","0","severity_type 2",1,2,2,4
5637,"location 798","2","severity_type 2",1,1,2,23
5641,"location 684","2","severity_type 1",1,2,3,67
5647,"location 995","0","severity_type 2",1,1,3,4
5648,"location 292","0","severity_type 2",1,2,4,12
5649,"location 161","0","severity_type 2",1,2,2,12
5650,"location 808","0","severity_type 1",1,2,2,20
5657,"location 734","2","severity_type 1",1,2,5,43
5658,"location 834","2","severity_type 2",1,1,2,42
5663,"location 661","1","severity_type 2",2,3,4,4
5665,"location 707","0","severity_type 2",2,2,3,4
5666,"location 228","0","severity_type 2",1,2,4,6
5668,"location 490","0","severity_type 4",1,1,1,1
5669,"location 390","1","severity_type 2",2,3,6,12
5671,"location 831","0","severity_type 1",1,1,2,2
5672,"location 1099","0","severity_type 1",1,1,6,37
5673,"location 798","0","severity_type 1",1,2,2,52
5674,"location 570","0","severity_type 1",1,1,1,1
5679,"location 707","0","severity_type 2",1,1,2,6
5683,"location 644","1","severity_type 1",1,3,4,39
5689,"location 91","0","severity_type 2",1,2,2,220
5692,"location 674","2","severity_type 1",1,1,1,4
5693,"location 1019","2","severity_type 2",1,1,3,41
5696,"location 657","0","severity_type 4",1,1,1,1
5701,"location 1075","2","severity_type 1",1,2,3,15
5702,"location 938","1","severity_type 1",1,1,2,6
5703,"location 846","2","severity_type 1",1,2,2,22
5707,"location 921","2","severity_type 2",1,1,2,22
5708,"location 380","0","severity_type 1",1,2,3,17
5709,"location 736","0","severity_type 1",1,1,2,2
5711,"location 808","0","severity_type 1",1,2,4,34
5714,"location 102","0","severity_type 2",1,2,12,72
5720,"location 906","0","severity_type 4",1,1,1,1
5721,"location 495","0","severity_type 2",1,2,17,380
5725,"location 995","1","severity_type 2",1,1,3,26
5726,"location 1046","2","severity_type 1",3,3,5,12
5727,"location 119","0","severity_type 2",1,2,2,50
5728,"location 734","0","severity_type 1",1,2,4,27
5729,"location 270","0","severity_type 4",1,1,1,1
5731,"location 1019","0","severity_type 2",1,1,2,5
5732,"location 1075","1","severity_type 2",1,1,2,9
5733,"location 798","0","severity_type 2",1,1,1,32
5738,"location 471","0","severity_type 2",1,2,4,6
5742,"location 704","0","severity_type 2",1,1,2,33
5745,"location 242","0","severity_type 2",1,2,7,95
5749,"location 714","1","severity_type 1",2,2,3,4
5750,"location 653","1","severity_type 2",1,1,4,20
5751,"location 342","0","severity_type 2",1,2,2,7
5752,"location 7","0","severity_type 1",1,1,3,27
5753,"location 639","0","severity_type 4",1,1,1,3
5759,"location 793","0","severity_type 2",1,1,1,1
5762,"location 292","0","severity_type 2",1,2,3,3
5764,"location 629","0","severity_type 1",1,1,2,2
5767,"location 494","0","severity_type 2",1,2,12,95
5772,"location 447","0","severity_type 2",1,2,5,7
5773,"location 707","0","severity_type 1",2,3,4,10
5774,"location 208","0","severity_type 4",1,1,1,1
5775,"location 763","1","severity_type 2",1,1,4,16
5777,"location 147","0","severity_type 2",1,2,3,3
5784,"location 1019","2","severity_type 1",2,5,8,132
5785,"location 102","0","severity_type 2",1,2,8,54
5786,"location 314","0","severity_type 4",1,1,1,1
5787,"location 490","0","severity_type 2",1,2,2,2
5794,"location 126","1","severity_type 2",1,2,6,12
5795,"location 244","0","severity_type 2",1,2,2,55
5798,"location 604","1","severity_type 1",1,1,1,1
5803,"location 763","2","severity_type 2",1,1,3,52
5804,"location 671","0","severity_type 1",1,1,2,4
5806,"location 1063","0","severity_type 1",1,1,2,28
5807,"location 135","0","severity_type 2",1,2,4,54
5809,"location 124","0","severity_type 2",1,2,6,18
5811,"location 481","0","severity_type 2",1,2,4,105
5818,"location 839","1","severity_type 1",1,1,2,14
5823,"location 460","1","severity_type 2",1,2,6,15
5824,"location 885","0","severity_type 2",1,1,4,6
5825,"location 122","0","severity_type 2",1,2,8,40
5827,"location 7","0","severity_type 1",1,1,4,34
5828,"location 732","0","severity_type 1",1,1,1,8
5835,"location 938","1","severity_type 1",1,1,4,6
5836,"location 555","2","severity_type 1",1,1,2,24
5837,"location 816","0","severity_type 2",2,2,4,4
5844,"location 763","0","severity_type 2",1,1,1,48
5845,"location 155","0","severity_type 2",1,2,3,22
5849,"location 311","1","severity_type 2",1,2,2,6
5852,"location 599","0","severity_type 2",1,1,1,2
5853,"location 1031","0","severity_type 4",1,1,2,18
5854,"location 124","0","severity_type 2",1,2,6,26
5859,"location 476","0","severity_type 2",1,2,10,163
5860,"location 395","1","severity_type 2",1,2,4,4
5862,"location 491","0","severity_type 2",1,2,4,8
5866,"location 1052","1","severity_type 2",1,1,3,18
5867,"location 1063","0","severity_type 1",1,1,1,2
5868,"location 498","0","severity_type 2",1,2,8,139
5871,"location 1086","1","severity_type 1",1,2,2,10
5872,"location 159","0","severity_type 2",1,2,2,13
5873,"location 135","0","severity_type 2",1,2,6,28
5874,"location 1055","0","severity_type 1",1,2,3,28
5876,"location 506","0","severity_type 2",1,2,3,126
5880,"location 1044","0","severity_type 1",1,1,2,5
5887,"location 672","0","severity_type 1",1,1,2,4
5888,"location 450","0","severity_type 2",1,2,2,4
5889,"location 794","0","severity_type 1",3,3,3,7
5891,"location 839","0","severity_type 4",1,1,2,56
5894,"location 878","0","severity_type 4",1,1,1,2
5895,"location 95","0","severity_type 2",1,2,6,65
5897,"location 835","0","severity_type 1",1,2,2,3
5899,"location 808","0","severity_type 2",1,1,2,2
5901,"location 1054","0","severity_type 1",1,1,2,2
5903,"location 344","0","severity_type 2",1,2,2,22
5904,"location 135","0","severity_type 2",1,2,6,73
5907,"location 638","0","severity_type 1",1,1,2,3
5908,"location 1095","1","severity_type 1",2,2,4,5
5909,"location 638","1","severity_type 1",1,2,4,10
5910,"location 156","0","severity_type 2",1,2,2,10
5913,"location 778","1","severity_type 1",1,2,4,22
5920,"location 400","0","severity_type 2",1,2,2,8
5923,"location 831","1","severity_type 1",1,1,6,14
5925,"location 484","0","severity_type 2",1,2,3,21
5926,"location 465","0","severity_type 1",1,2,4,8
5927,"location 124","0","severity_type 2",1,2,7,34
5928,"location 1008","2","severity_type 1",1,2,4,17
5931,"location 562","2","severity_type 1",1,1,2,58
5932,"location 995","1","severity_type 1",1,2,4,8
5933,"location 878","0","severity_type 1",1,1,3,8
5935,"location 504","0","severity_type 2",1,2,2,15
5945,"location 466","0","severity_type 2",1,2,2,66
5946,"location 561","1","severity_type 4",1,1,1,1
5949,"location 624","0","severity_type 1",1,1,2,2
5950,"location 984","1","severity_type 1",1,1,1,1
5951,"location 846","1","severity_type 2",1,1,2,26
5954,"location 1044","0","severity_type 2",1,1,1,1
5956,"location 400","1","severity_type 2",1,2,2,2
5957,"location 135","0","severity_type 1",1,3,6,6
5958,"location 122","0","severity_type 2",1,2,8,18
5961,"location 1008","2","severity_type 2",1,1,3,70
5962,"location 390","0","severity_type 2",1,2,4,4
5964,"location 709","0","severity_type 1",1,1,2,4
5965,"location 723","1","severity_type 1",1,1,2,4
5970,"location 806","2","severity_type 1",1,1,1,1
5974,"location 189","0","severity_type 1",1,1,1,1
5976,"location 962","0","severity_type 2",1,1,1,2
5977,"location 1017","1","severity_type 1",1,1,2,4
5982,"location 806","0","severity_type 1",3,4,4,15
5985,"location 300","0","severity_type 2",1,2,6,94
5989,"location 1075","2","severity_type 1",2,3,4,14
5991,"location 931","0","severity_type 1",1,2,2,4
5995,"location 91","0","severity_type 2",1,2,7,7
5997,"location 760","0","severity_type 4",1,1,2,16
6002,"location 477","0","severity_type 2",1,2,4,110
6004,"location 124","0","severity_type 2",1,2,7,35
6012,"location 831","1","severity_type 1",1,1,1,1
6013,"location 126","0","severity_type 2",1,2,7,55
6014,"location 821","1","severity_type 2",1,1,2,8
6016,"location 707","0","severity_type 2",2,2,4,9
6018,"location 830","0","severity_type 1",1,1,2,3
6019,"location 21","1","severity_type 1",2,2,2,5
6020,"location 1052","1","severity_type 1",2,2,2,9
6021,"location 692","1","severity_type 1",1,1,4,6
6023,"location 714","1","severity_type 2",1,1,2,2
6024,"location 181","0","severity_type 1",1,3,5,7
6029,"location 756","0","severity_type 1",1,1,4,4
6036,"location 1105","0","severity_type 2",1,1,1,1
6038,"location 242","0","severity_type 2",1,2,6,227
6041,"location 600","0","severity_type 2",1,1,2,103
6044,"location 613","0","severity_type 1",1,2,3,15
6047,"location 445","1","severity_type 2",1,2,2,4
6051,"location 1107","1","severity_type 1",1,2,6,86
6052,"location 193","0","severity_type 2",1,2,4,29
6053,"location 928","1","severity_type 1",1,1,2,2
6054,"location 653","2","severity_type 2",1,1,2,17
6058,"location 702","0","severity_type 1",1,1,2,2
6059,"location 335","1","severity_type 2",1,2,4,4
6061,"location 638","0","severity_type 4",1,2,2,6
6065,"location 890","0","severity_type 1",1,1,2,3
6067,"location 627","0","severity_type 2",2,3,4,13
6069,"location 373","0","severity_type 2",1,2,2,69
6070,"location 744","0","severity_type 2",2,2,1,1
6071,"location 292","1","severity_type 2",1,2,4,4
6074,"location 1075","2","severity_type 2",1,1,2,30
6076,"location 613","2","severity_type 1",1,2,3,22
6081,"location 704","0","severity_type 1",1,1,2,2
6083,"location 893","0","severity_type 1",1,3,6,189
6084,"location 320","1","severity_type 2",1,2,2,2
6085,"location 834","1","severity_type 2",1,1,2,6
6088,"location 690","0","severity_type 1",1,1,2,6
6089,"location 846","2","severity_type 2",1,1,2,20
6090,"location 149","0","severity_type 2",1,2,7,10
6091,"location 476","0","severity_type 2",1,2,6,179
6092,"location 1076","1","severity_type 2",1,1,2,2
6093,"location 812","0","severity_type 2",1,1,2,28
6095,"location 638","0","severity_type 4",1,3,3,9
6096,"location 474","0","severity_type 2",1,2,4,34
6098,"location 504","0","severity_type 4",1,1,1,1
6099,"location 446","0","severity_type 2",1,2,2,4
6106,"location 497","0","severity_type 2",1,2,17,269
6107,"location 311","0","severity_type 4",1,1,1,1
6111,"location 599","1","severity_type 2",1,1,2,31
6113,"location 805","0","severity_type 1",2,2,6,6
6115,"location 242","0","severity_type 1",1,3,9,214
6116,"location 353","1","severity_type 1",2,3,6,10
6120,"location 288","0","severity_type 1",2,2,5,7
6121,"location 369","0","severity_type 4",1,1,4,4
6122,"location 144","0","severity_type 1",1,3,4,4
6123,"location 974","0","severity_type 1",1,1,1,2
6126,"location 508","0","severity_type 2",1,2,2,33
6127,"location 483","0","severity_type 1",1,2,3,3
6128,"location 891","0","severity_type 1",1,1,3,158
6129,"location 1044","0","severity_type 1",1,1,2,38
6130,"location 495","0","severity_type 2",1,2,14,502
6136,"location 408","1","severity_type 2",1,2,6,10
6137,"location 811","0","severity_type 1",1,1,2,2
6147,"location 897","1","severity_type 1",1,4,7,17
6148,"location 957","0","severity_type 5",1,1,1,2
6152,"location 837","1","severity_type 1",2,2,3,4
6153,"location 734","2","severity_type 1",2,3,5,18
6159,"location 691","0","severity_type 2",2,2,2,22
6160,"location 1019","0","severity_type 2",1,1,2,16
6162,"location 821","2","severity_type 1",1,2,4,23
6164,"location 1113","0","severity_type 1",1,1,2,2
6166,"location 1046","1","severity_type 1",2,2,3,8
6168,"location 924","0","severity_type 1",3,3,4,4
6169,"location 655","0","severity_type 1",1,2,2,6
6172,"location 931","0","severity_type 1",1,2,4,21
6174,"location 507","0","severity_type 2",1,2,2,73
6175,"location 816","0","severity_type 1",1,1,2,4
6177,"location 292","0","severity_type 2",1,2,4,11
6181,"location 373","0","severity_type 2",1,2,4,60
6185,"location 1099","0","severity_type 1",1,1,2,7
6187,"location 734","1","severity_type 1",1,2,7,33
6192,"location 30","1","severity_type 1",1,1,2,2
6195,"location 600","2","severity_type 2",1,1,2,15
6197,"location 1117","0","severity_type 2",1,1,2,2
6198,"location 655","1","severity_type 1",2,5,9,62
6201,"location 906","0","severity_type 2",2,2,1,2
6204,"location 508","0","severity_type 2",1,2,4,28
6205,"location 938","1","severity_type 1",1,1,2,6
6206,"location 118","0","severity_type 2",1,2,2,27
6208,"location 1007","0","severity_type 1",1,2,2,16
6210,"location 471","0","severity_type 2",1,2,14,77
6211,"location 1100","2","severity_type 1",1,2,4,63
6212,"location 102","0","severity_type 1",1,3,13,21
6217,"location 476","0","severity_type 2",1,2,4,66
6218,"location 1030","1","severity_type 2",1,1,3,4
6219,"location 674","2","severity_type 1",1,1,4,10
6220,"location 600","2","severity_type 2",1,1,2,86
6221,"location 909","2","severity_type 1",1,1,2,16
6222,"location 724","1","severity_type 1",1,1,2,3
6223,"location 837","0","severity_type 1",2,2,3,3
6224,"location 1061","0","severity_type 2",1,1,1,12
6225,"location 821","1","severity_type 1",2,3,8,62
6228,"location 494","0","severity_type 2",1,2,4,4
6233,"location 375","0","severity_type 2",1,2,2,99
6234,"location 734","0","severity_type 1",1,2,4,45
6235,"location 638","0","severity_type 1",1,2,6,410
6237,"location 477","0","severity_type 2",1,2,2,36
6239,"location 356","1","severity_type 2",1,2,4,8
6240,"location 1052","2","severity_type 1",2,2,4,10
6241,"location 1052","0","severity_type 1",2,2,3,11
6243,"location 846","0","severity_type 2",1,1,1,18
6249,"location 466","0","severity_type 2",1,2,2,6
6253,"location 1007","0","severity_type 2",1,1,2,12
6258,"location 735","0","severity_type 1",1,1,1,2
6261,"location 477","0","severity_type 2",1,2,6,53
6262,"location 1052","1","severity_type 1",2,3,3,20
6266,"location 171","1","severity_type 1",1,3,6,6
6273,"location 994","0","severity_type 1",1,1,2,4
6280,"location 244","0","severity_type 2",1,2,2,69
6282,"location 445","0","severity_type 2",1,2,2,20
6283,"location 638","2","severity_type 1",1,2,4,56
6284,"location 714","1","severity_type 1",3,3,10,10
6286,"location 325","0","severity_type 1",1,1,2,2
6287,"location 1082","0","severity_type 1",1,1,2,4
6288,"location 999","1","severity_type 1",1,1,2,3
6289,"location 976","0","severity_type 2",1,1,2,15
6292,"location 834","2","severity_type 2",1,1,2,38
6293,"location 226","0","severity_type 1",1,3,9,9
6298,"location 600","2","severity_type 2",1,1,2,101
